30/06/2018,19:02:53,46.701084,6.817048,20892,8.1,287,5.4,4,5212,-2.4,4.25,46
30/06/2018,19:04:53,46.705784,6.811852,21546,1.5,324,5.5,4,4749,-2.9,4.21,47
30/06/2018,19:06:53,46.707527,6.804487,22196,5.4,330,5.5,4,4300,-3.3,3.73,48
30/06/2018,19:08:53,46.706566,6.797307,22870,7.9,272,5.5,4,3883,-3.7,4.23,49
30/06/2018,19:10:53,46.707077,6.790039,23552,5.9,257,5.6,4,3510,-3.9,3.71,50
30/06/2018,19:12:53,46.703972,6.779576,24250,7.3,254,5.6,4,3153,-4.2,3.71,51
30/06/2018,19:14:53,46.700474,6.76143,24930,10.6,261,5.7,4,2866,-4.1,4.21,52
30/06/2018,19:16:53,46.69717,6.742415,25663,6.9,272,5.7,4,2586,-3.9,3.88,53
30/06/2018,19:19:10,46.691608,6.723886,26489,14.9,252,1.4,8,2304,-3.6,3.71,54
30/06/2018,19:20:52,46.68856,6.70556,27078,12,274,1.4,8,2135,-3.4,3.69,55
30/06/2018,19:22:52,46.68858,6.686609,27877,15.8,259,1.4,8,1904,-3.3,3.85,56
30/06/2018,19:24:52,46.685089,6.665871,25882,9.4,228,1.4,8,2530,-2.9,3.61,57
30/06/2018,19:28:52,46.683468,6.645576,20585,6,263,1.4,8,5489,-3.5,3.89,58
30/06/2018,19:30:52,46.680489,6.640249,18614,6.8,239,1.4,8,7425,-4.4,3.69,59
30/06/2018,19:32:52,46.677586,6.644317,16907,5.5,135,1.4,8,9665,-5.7,3.76,60
30/06/2018,19:34:52,46.673309,6.651298,15435,11,154,1.4,8,12164,-6.9,3.76,61
30/06/2018,19:36:52,46.66856,6.66637,14146,10.1,108,1.4,8,14906,-8.3,3.9,62
30/06/2018,19:38:52,46.661106,6.68953,12968,17.3,117,1.4,8,17939,-9.7,3.75,63
30/06/2018,19:40:52,46.653587,6.712368,11924,20.7,126,1.4,8,21090,-10.5,3.67,64
30/06/2018,19:42:52,46.645905,6.738279,11008,21.3,108,1.4,8,24281,-12,3.7,65
30/06/2018,19:44:52,46.636288,6.763516,10105,12.2,126,1.5,8,27796,-13.1,4.11,66
30/06/2018,19:46:52,46.628502,6.782141,9283,13.1,108,1.5,8,31293,-14.4,3.67,67
30/06/2018,19:48:52,46.621147,6.799325,8523,13.6,114,1.5,8,34846,-15.3,3.68,68
30/06/2018,19:50:52,46.614365,6.816017,7799,13.7,115,1.5,8,38495,-15.8,4.05,69
30/06/2018,19:52:52,46.60672,6.831428,7074,11.9,142,1.5,8,42482,-16.1,3.62,70
30/06/2018,19:54:51,46.601357,6.841407,6399,4.2,107,1.5,8,46440,-16.4,3.8,71
30/06/2018,19:56:51,46.598404,6.853006,5709,11.8,111,1.5,8,50777,-16.4,3.65,72
30/06/2018,19:58:51,46.595615,6.862721,5071,8.1,131,1.5,8,55131,-16.2,3.66,73
30/06/2018,20:00:51,46.594769,6.873713,4436,6,96,1.9,5,59735,-15.8,3.66,74
30/06/2018,20:02:51,46.591953,6.877842,3804,2.5,170,1.9,5,64583,-15.3,3.98,75
30/06/2018,20:04:51,46.592392,6.882779,3250,3,83,1.9,5,69133,-14.9,4.09,76
30/06/2018,20:06:51,46.596397,6.889299,2706,3.3,78,1.9,5,73867,-14.1,3.68,77
30/06/2018,20:08:51,46.59861,6.893222,2169,0.5,247,1.9,5,78845,-13.2,3.92,78
30/06/2018,20:10:51,46.599915,6.890107,1621,3,218,2,5,84093,-12.1,4.08,79
30/06/2018,20:13:09,46.597103,6.882386,928,3.5,232,2.3,5,90542,-10.6,3.61,80
