RB0013660,28/10/2018,10:34:44,30.749378,-6.326171,11354,39,102,1.9,6,22230,10.9,4.16,30,RB0013661
RB0013660,28/10/2018,10:37:44,30.741341,-6.261916,12209,39.4,92,1.9,6,19451,8.3,4.32,31,RB0013661
RB0013660,28/10/2018,10:40:44,30.727072,-6.187436,13084,29.1,100,1.8,6,16959,5.6,4.36,32,RB0013661
RB0013660,28/10/2018,10:43:44,30.727474,-6.12001,13842,35.7,85,1.8,6,15053,3.4,4.24,33,RB0013661
RB0013660,28/10/2018,10:46:44,30.735415,-6.058603,14946,25.4,78,1.8,6,12679,1.6,4.19,34,RB0013661
RB0013660,28/10/2018,10:49:44,30.73464,-5.993278,15780,31.6,100,1.7,6,11151,-0.4,4.3,35,RB0013661
RB0013660,28/10/2018,10:52:44,30.744459,-5.944818,16845,22.8,84,1.7,6,9518,-2,4.24,36,RB0013661
RB0013660,28/10/2018,10:55:44,30.749998,-5.90911,17866,17.7,53,1.7,6,8150,-3.2,4.21,37,RB0013661
RB0013660,28/10/2018,10:58:44,30.7623,-5.865444,18704,29.2,94,1.6,6,7201,-4.2,4.23,38,RB0013661
RB0013660,28/10/2018,11:01:44,30.766773,-5.827838,19561,17.5,86,1.6,6,6373,-4.9,4.22,39,RB0013661
RB0013660,28/10/2018,11:04:44,30.766405,-5.804143,20491,7.6,47,1.6,6,5545,-5.4,3.93,40,RB0013661
RB0013660,28/10/2018,11:07:44,30.76997,-5.784835,21558,15.6,100,1.5,6,4748,-6,4.2,41,RB0013661
RB0013660,28/10/2018,11:10:44,30.76572,-5.763587,22569,9.9,97,1.5,6,4105,-6.4,4.17,42,RB0013661
RB0013660,28/10/2018,11:13:44,30.762581,-5.747046,23603,10.3,137,1.5,6,3560,-6.5,4.21,43,RB0013661
RB0013660,28/10/2018,11:16:44,30.764481,-5.739599,24704,10.5,49,1.5,6,3079,-5.9,3.92,44,RB0013661
RB0013660,28/10/2018,11:19:44,30.776972,-5.721547,25746,18.1,85,1.5,6,2701,-5.7,3.93,45,RB0013661
RB0013660,28/10/2018,11:22:44,30.79048,-5.693522,26831,22.6,61,1.5,6,2363,-5.4,4.19,46,RB0013661
RB0013660,28/10/2018,11:25:44,30.78607,-5.667123,27886,16.7,136,1.5,6,2101,-4.8,3.93,47,RB0013661
RB0013660,28/10/2018,11:28:44,30.777708,-5.638964,29010,9.3,106,1.5,6,1847,-4.1,4.21,48,RB0013661
RB0013660,28/10/2018,11:31:44,30.776012,-5.613083,25892,17.6,58,1.4,6,2695,-3.6,4.21,49,RB0013661
RB0013660,28/10/2018,11:34:44,30.777857,-5.597675,21635,14.8,84,2.2,5,4748,-3.7,3.92,50,RB0013661
RB0013660,28/10/2018,11:37:44,30.781225,-5.571105,18415,14.3,76,2.2,5,7560,-4.9,4.2,51,RB0013661
RB0013660,28/10/2018,11:40:44,30.790701,-5.525443,15948,23.2,77,2.2,5,10917,-6.6,4.11,52,RB0013661
RB0013660,28/10/2018,11:43:44,30.793715,-5.461733,13807,37,94,2.2,5,15179,-7.9,3.9,53,RB0013661
RB0013660,28/10/2018,11:46:44,30.789398,-5.385436,11880,44.4,98,2.2,5,20448,-9.4,4.06,54,RB0013661
RB0013660,28/10/2018,11:49:43,30.784843,-5.31921,10471,36.6,90,2.1,5,25398,-11.4,3.89,55,RB0013661
RB0013660,28/10/2018,11:52:43,30.768911,-5.257288,9108,29.4,94,2.1,5,31138,-13,4.12,56,RB0013661
RB0013660,28/10/2018,11:55:43,30.771156,-5.192315,7882,36.1,74,2.1,5,37087,-13.1,3.85,57,RB0013661
RB0013660,28/10/2018,11:58:43,30.775213,-5.122883,6426,37.4,95,2.1,5,45258,-13.6,4.12,58,RB0013661
RB0013660,28/10/2018,12:02:00,30.771988,-5.048007,5183,37.6,97,1,10,53226,-13.2,3.93,59,RB0013661
RB0013660,28/10/2018,12:04:43,30.774736,-5.000016,4429,34,89,1,10,58722,-12.4,3.86,60,RB0013661
RB0013660,28/10/2018,12:07:43,30.777842,-4.948562,3293,25,80,1,10,67725,-11.4,4.12,61,RB0013661
RB0013660,28/10/2018,12:10:43,30.780468,-4.908793,2511,15.1,75,1,10,74569,-10.1,4.15,62,RB0013661
RB0013660,28/10/2018,12:13:43,30.779913,-4.873707,1394,14.1,86,1,10,85273,-8.3,3.89,63,RB0013661
RB0013660,28/10/2018,12:16:43,30.779102,-4.85112,666,0,0,1,10,92705,-5.9,4.16,64,RB0013661
