01/01/2019,13:55:55,45.683952,8.222563,13686,25.4,140,1.4,8,15129,-17.8,3.79,73
01/01/2019,13:57:55,45.655716,8.244607,12531,33.7,161,1.5,7,18192,-18.7,4.01,74
01/01/2019,13:59:55,45.627701,8.26119,11538,30.2,144,2,5,21377,-19.7,3.75,75
01/01/2019,14:01:55,45.600887,8.275564,10568,35.2,159,2.1,5,24918,-20.7,3.76,76
01/01/2019,14:03:55,45.573887,8.293716,9666,28.5,161,2.1,5,28665,-21.6,4,77
01/01/2019,14:05:55,45.551975,8.311252,8843,21.6,160,2.1,5,32435,-22.4,3.89,78
01/01/2019,14:07:55,45.533813,8.326433,8039,24.5,140,2.2,5,36473,-22.9,3.73,79
01/01/2019,14:10:09,45.51445,8.3452,7117,17.2,156,1.9,6,41540,-23.1,3.71,80
01/01/2019,14:11:55,45.497524,8.359058,6451,26,147,1.9,6,45609,-23.1,3.89,81
01/01/2019,14:13:55,45.475956,8.374817,5752,18.5,158,1.6,7,50073,-22.9,3.73,82
01/01/2019,14:15:55,45.456299,8.390851,5076,23.3,159,1.5,7,54800,-22.4,3.98,83
01/01/2019,14:17:55,45.436455,8.406329,4434,21.3,146,1.5,7,59670,-21.8,3.96,84
01/01/2019,14:19:55,45.417351,8.417198,3788,18.1,167,1.6,6,64706,-20.5,3.73,85
01/01/2019,14:21:54,45.404331,8.421894,3243,6.4,175,1.6,6,69202,-19.7,3.85,86
01/01/2019,14:23:54,45.396435,8.425105,2741,8.5,152,1.5,6,73638,-18.6,4.04,87
01/01/2019,14:25:54,45.393665,8.42462,2212,1.1,317,1.5,6,78638,-17.4,3.88,88
01/01/2019,14:27:54,45.391205,8.422187,1687,4.9,143,1.5,6,83872,-16.1,3.78,89
01/01/2019,14:29:54,45.38876,8.4265,1177,3.9,50,1.5,6,89166,-14.7,4.06,90
01/01/2019,14:31:54,45.388649,8.430504,710,5.3,12,1.5,6,94389,-13.3,3.81,91
01/01/2019,14:33:54,45.391422,8.432422,236,6.1,12,1.5,6,100026,-12.1,3.8,92
01/01/2019,14:35:54,45.392372,8.433472,129,0,0,1.5,6,101176,-11.1,3.82,93
